alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
yoga-mountain-shadows-colorado-springs,Yoga,"Address(address_line0=, address_line1=4663 Centennial Blvd, address_line2=, city=Colorado Springs, state=CO, zip_code=80919)",52215,Yoga Mountain Shadows,Colorado Springs,100+,4.818182
soundbox-studios-houston,Dance,"Address(address_line0=, address_line1=3300 Chimney Rock Rd, address_line2=Suite 500, city=Houston, state=TX, zip_code=77056)",38736,Soundbox Studios,Uptown / Galleria,100+,4.7176723
ruckhouse-athletics-rochester,"Livestream HIIT,Strength Training,Yoga","Address(address_line0=, address_line1=1290 University Avenue, address_line2=, city=Rochester, state=NY, zip_code=14607)",61275,Ruckhouse Athletics,,80,4.6875
olympia-gym-miami,"Dance,Stretching,Boxing,Barre,Strength Training,Yoga,Cycling","Address(address_line0=null, address_line1=20335 Biscayne Blvd, address_line2=null, city=Miami, state=FL, zip_code=33180)",28186,Olympia Gym,Aventura,1000+,4.5768676
local-yoga-loft-forest-park,Yoga,"Address(address_line0=, address_line1=7234  Madison Street, address_line2=, city=Forest Park, state=IL, zip_code=60130)",49914,Local-Yoga Loft ,,100+,4.824268
the-secret-garden-pole-fitness-boutique-atlanta,Dance,"Address(address_line0=, address_line1=3201 Atlanta Industrial Parkway NW Suite 103, address_line2=, city=Atlanta, state=GA, zip_code=30331)",51489,The Secret Garden Pole Fitness Boutique,Buckhead,100+,4.87907
landa-healing-studio-wellness-chicago,"Facial,Acupuncture,Massage","Address(address_line0=, address_line1=2018 S Michigan Ave, address_line2=, city=Chicago, state=IL, zip_code=60616)",58944,L&A Healing Studio,South Loop,100+,4.852459
cyclebar-pensacola,Cycling,"Address(address_line0=, address_line1=1765 East 9 Mile Road, Suite A03, address_line2=, city=Pensacola, state=FL, zip_code=32514)",62066,CycleBar,,71,4.9014087
moyer-total-wellness-denver,Massage,"Address(address_line0=, address_line1=1325 S Colorado Blvd, address_line2=, city=Denver, state=CO, zip_code=80222)",41065,Moyer Total Wellness,Cory-Merrill,100+,4.866667
mtn-fit-eugene,"Strength Training,Cycling","Address(address_line0=, address_line1=1570 West 7th Avenue, address_line2=, city=Eugene, state=OR, zip_code=97402)",56224,MTN FIT,,86,4.895349
anytime-fitness-asheville,Gym Time,"Address(address_line0=, address_line1=805 Patton Avenue, address_line2=, city=Asheville, state=NC, zip_code=28806)",55149,Anytime Fitness,,74,4.918919
tropa-z-fitness-houston,Strength Training,"Address(address_line0=null, address_line1=5704 Val Verde St, address_line2=Suite 2, city=Houston, state=TX, zip_code=77057)",24453,Tropa Z Fitness,Uptown / Galleria,1000+,4.743393
the-wise-decision-detroit,Strength Training,"Address(address_line0=, address_line1=3100 Guoin Street, address_line2=, city=Detroit, state=MI, zip_code=48207)",42409,The Wise Decision,,100+,4.9416666
yoga-studio-satya-colorado-springs,Yoga,"Address(address_line0=, address_line1=1581 York Road, address_line2=, city=Colorado Springs, state=, zip_code=80918)",57442,Yoga Studio Satya,North Boulder,100+,4.7790055
cocooncare-preandpost-natal-fitness-and-yoga-chicago,"Yoga,Postnatal,Prenatal,Livestream yoga","Address(address_line0=, address_line1=770 N. LaSalle Street, address_line2=Suite 401, city=Chicago, state=IL, zip_code=60654)",28292,CocoonCare - Pre&Post-Natal Fitness and Yoga,River North,1000+,4.70006
sanskrit-moon-hapeville,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=583 North Central Avenue, address_line2=, city=Hapeville, state=GA, zip_code=30354)",51132,Sanskrit Moon,Hapeville,100+,4.909483
o2-fitness-daniel-island-charleston,Strength Training,"Address(address_line0=, address_line1=295 Seven Farms Drive, address_line2=, city=Charleston, state=SC, zip_code=29492)",45001,O2 Fitness,,100+,4.8461537
fuel-fitness-and-nutrition-bozeman,"Yoga,Strength Training","Address(address_line0=, address_line1=2273 Boot Hill Ct, address_line2=, city=Bozeman, state=MT, zip_code=59715)",47605,Fuel Fitness and Nutrition,,100+,4.8129034
pure-bliss-yoga-fort-lee,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=209 Main Street , address_line2=2nd Floor, city=Fort Lee, state=NJ, zip_code=07024)",62338,Pure Bliss Yoga,,100+,4.7327824
wild-lemon-pensacola,"Barre,Pilates,Strength Training,Yoga","Address(address_line0=, address_line1=3000 N 12th Avenue, address_line2=, city=Pensacola, state=FL, zip_code=32503)",57486,Wild Lemon,,98,4.908163
truhit-fitness-scottsdale-airpark-jeig,Strength Training,"Address(address_line0=, address_line1=14305 N. 79th St, address_line2=Ste H, city=Scottsdale, state=AZ, zip_code=85260)",76272,TruHit Fitness,Scottsdale,100+,4.92233
cantina-crossfit-albuquerque,Strength Training,"Address(address_line0=, address_line1=13600 Copper Ave NE, address_line2=, city=Albuquerque, state=NM, zip_code=87123)",46486,Cantina Crossfit,,91,4.934066
the-yoga-ground-west-orange,"Yoga,Martial Arts","Address(address_line0=, address_line1=96 Washington Street, address_line2=, city=West Orange, state=NJ, zip_code=07052)",48477,The Yoga Ground,West Orange,100+,4.9164925
one-powered-yoga-reading,Yoga,"Address(address_line0=null, address_line1=274 Main St, address_line2=null, city=Reading, state=MA, zip_code=01867)",34769,One Powered Yoga,Reading,1000+,4.8206787
360-punch-dorval,"Boxing,Strength Training,Martial Arts","Address(address_line0=, address_line1=2144 Trans Canada Route, address_line2=, city=Dorval, state=, zip_code=H9P 2N4)",58173,360 PUNCH,,41,4.9512196
face-haus-rice-village-houston,Facial,"Address(address_line0=null, address_line1=2509 Amherst Street, Suite 125, address_line2=null, city=Houston, state=TX, zip_code=77005)",81740,Face Haus,West University,63,4.7777777
la-fitness-frisco-dallas-parkway,Gym Time,"Address(address_line0=, address_line1=5080 MAIN ST, address_line2=, city=Frisco, state=TX, zip_code=75035)",58220,LA Fitness,Frisco,100+,4.772
beantown-bootcamp-boston,Strength Training,"Address(address_line0=null, address_line1=90 Canal St, address_line2=, city=Boston, state=MA, zip_code=02114)",17910,Beantown Bootcamp,West End,5000+,4.80205
9round-north-asheville-woodfin,Boxing,"Address(address_line0=, address_line1=61 North Merrimon Avenue, address_line2=, city=Woodfin, state=NC, zip_code=28804)",56739,9Round ,,89,4.8876405
allure-dance-studio-orlando,Dance,"Address(address_line0=, address_line1=2419 E South St, address_line2=, city=Orlando, state=FL, zip_code=32803)",25807,Allure Dance Studio,College Park,100+,4.5956044
insyncsenses-alchemie-by-maria-jose-miami,"Cupping,Facial,Meditation","Address(address_line0=, address_line1=9420 SW. 77th Ave., address_line2=, city=Miami, state=FL, zip_code=33156)",68450,"InsyncSenses, Alchemie by Maria-Jose'",South Miami,15,4.5333333
thrive-barre-and-fitness-pelham-manor,"Dance,Barre","Address(address_line0=, address_line1=125 Wolfs Lane, address_line2=, city=Pelham Manor, state=NY, zip_code=10803)",26601,Thrive Barre & Fitness,Pelham,1000+,4.9014387
renaissance-the-studio-red-bank,"Low-credit livestreams,Livestream barre,Pilates,Livestream pilates,Livestream strength training","Address(address_line0=, address_line1=23 West Front Street, address_line2=, city=Red Bank, state=NJ, zip_code=07701)",37667,Renaissance The Studio,Red Bank,1000+,4.754673
pantheon-boxing-and-fitness-atlanta,"Boxing,Yoga,Strength Training","Address(address_line0=, address_line1=325 East Paces Ferry Road , address_line2=, city=Atlanta, state=GA, zip_code=30305)",67270,Pantheon Boxing and Fitness,Buckhead,100+,4.8201437
cyclegang-college-park,Cycling,"Address(address_line0=, address_line1=1631 John Calvin Avenue, address_line2=, city=College Park, state=GA, zip_code=30337)",51048,CycleGANG,College Park,100+,4.8715954
the-inner-cycle-amesbury,Cycling,"Address(address_line0=null, address_line1=69 Haverhill Rd, address_line2=, city=Amesbury, state=MA, zip_code=01913)",23169,The Inner Cycle,Amesbury,500+,4.7759237
onlyoga-atlanta,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=898 Peachtree St NE, address_line2=#302 - Third Floor, city=Atlanta, state=GA, zip_code=30309)",27470,onlYoga,Midtown,1000+,4.7403936
crunch-fitness-crown-heights-brooklyn,Gym Time,"Address(address_line0=, address_line1=842 Lefferts Ave., address_line2=, city=Brooklyn, state=NY, zip_code=11203)",50836,Crunch Fitness,Crown Heights,100+,4.723982
cleveland-city-dance,Dance,"Address(address_line0=, address_line1=13108 Shaker Square, address_line2=, city=Cleveland, state=OH, zip_code=44120)",41941,Cleveland City Dance,,99,4.919192
breath-of-life-yoga-commerce-city,Yoga,"Address(address_line0=, address_line1=13635 E 104th Ave, Suite 600, address_line2=, city=Commerce City, state=CO, zip_code=80022)",43761,Breath of Life Yoga,Commerce City,100+,4.883905
crossfit-pace-patriot-pride,Strength Training,"Address(address_line0=, address_line1=5768 Quintette Rd., address_line2=, city=Pace, state=FL, zip_code=32571)",57299,CrossFit Pace Patriot Pride,,70,5.0
row-house-college-station,Rowing,"Address(address_line0=, address_line1=4001 Texas 6 Frontage Road, address_line2=, city=College Station, state=TX, zip_code=77845)",61893,Row House,,84,4.797619
ufc-gym-east-rutherford,Boxing,"Address(address_line0=, address_line1=85 Route 17 South, address_line2=, city=East Rutherford, state=NJ, zip_code=07073)",42029,UFC GYM,East Rutherford,500+,4.8517914
crossfit-troika-winter-park,Strength Training,"Address(address_line0=, address_line1=4440 Metric Blvd. , address_line2=Unit A, city=Winter Park, state=FL, zip_code=32792)",44314,CrossFit Troika,Winter Park,74,4.9864864
the-puzzle-box-chicago,Dance,"Address(address_line0=, address_line1=3360 N. Elston Ave., address_line2=, city=Chicago, state=IL, zip_code=60618)",53411,The Puzzle Box,Avondale / Irving Park,100+,4.879562
studio-b-fitness-yeg-whitemud-crossing-edmonton,"Barre,Yoga,Postnatal","Address(address_line0=, address_line1=4211 106 Street NW, address_line2=Unit 184, city=Edmonton, state=AB, zip_code=T6J 6P3)",73736,Studio B Fitness YEG,,46,4.826087
templo-fitness-tucson,"Dance,Strength Training,Yoga","Address(address_line0=, address_line1=625 S Plumer Avenue, address_line2=, city=Tucson, state=AZ, zip_code=85719)",45163,Templo Fitness,,100+,4.7364016
crossfit-winter-garden,Strength Training,"Address(address_line0=, address_line1=1101 S Park Ave, address_line2=Suite 100, city=Winter Garden, state=FL, zip_code=34787)",45058,CrossFit Winter Garden ,Winter Garden,55,4.8
fit-farm-omaha,Strength Training,"Address(address_line0=, address_line1=4383 Nicholas St, address_line2=, city=Omaha, state=NE, zip_code=68131)",50346,Fit Farm,,93,4.9462366
crunch-fitness-richmond-hill-queens,Gym Time,"Address(address_line0=, address_line1=115-02 Jamaica Ave, address_line2=, city=Queens, state=NY, zip_code=11418)",50835,Crunch Fitness,Jamaica,100+,4.638498
barred-studio-charlottesville,Barre,"Address(address_line0=, address_line1=216 W. Water St. , address_line2=C101, city=Charlottesville, state=VA, zip_code=22902)",46672,Barre.[d] Studio ,,500+,4.757544
train-fitness-studio-montreal,"Strength Training,Yoga","Address(address_line0=, address_line1=001A 1000 de la Gauchetiere, address_line2=, city=Montreal, state=QC, zip_code=H3B 4W5)",58100,Train Fitness Studio,,78,4.6410255
anytime-fitness-sawgrass-ponte-vedra-beach,Gym Time,"Address(address_line0=, address_line1=880 A1A North, address_line2=, city=Ponte Vedra Beach, state=FL, zip_code=32082)",57297,Anytime Fitness,,94,4.893617
revolve-pole-studio-houston,Dance,"Address(address_line0=null, address_line1=6308 Richmond Ave, address_line2=null, city=Houston, state=TX, zip_code=77057)",31690,Revolve Pole Studio,Uptown / Galleria,1000+,4.745438
nieves-latin-dance-studio-brooklyn,Dance,"Address(address_line0=null, address_line1=670 Grand St, address_line2=null, city=Brooklyn, state=NY, zip_code=11211)",29470,Nieves Latin Dance Studio,Williamsburg,1000+,4.6889462
tremble-midtown-miami,"Pilates,Strength Training","Address(address_line0=null, address_line1=3415 NE 2nd Avenue, address_line2=null, city=Miami, state=FL, zip_code=33137)",81796,TREMBLE,Wynwood / Edgewater,100+,4.863747
kamilas-skin-care-new-york,"Facial,Pedicure,Manicure","Address(address_line0=null, address_line1=219 A East 89th Street, address_line2=null, city=New York, state=NY, zip_code=10128)",67848,Kamila's Skin Care,Upper East Side,100+,4.6134753
transition-pilates-coconut-grove,Pilates,"Address(address_line0=, address_line1=3183 SW 38th CT, address_line2=, city=Coconut Grove, state=FL, zip_code=33146)",54702,Transition Pilates,Biscayne Boulevard,100+,4.962536
kerleys-fitness-fort-collins,Strength Training,"Address(address_line0=null, address_line1=2925 South College Avenue, address_line2=null, city=Fort Collins, state=CO, zip_code=80525)",63519,Kerley's Fitness,,67,4.8955226
restore-hyper-wellness-cryotherapy-mueller-austin,Cryotherapy,"Address(address_line0=, address_line1=1911 Aldrich Street, address_line2=, city=Austin, state=TX, zip_code=78723)",75537,Restore Hyper Wellness + Cryotherapy ,Mueller,100+,4.8716216
artemis-yoga-watertown,Yoga,"Address(address_line0=null, address_line1=639 Mt Auburn St, address_line2=null, city=Watertown, state=MA, zip_code=02472)",34098,Artemis Yoga,Watertown,1000+,4.755509
shred415-castle-rock,Strength Training,"Address(address_line0=null, address_line1=5050 Factory Shops BLVD, address_line2=null, city=Castle Rock, state=CO, zip_code=80108)",67335,Shred415,Castle Rock,100+,4.8974357
the-body-collective-newport-beach,Pilates,"Address(address_line0=, address_line1=2515 East Coast Highway, address_line2=, city=Newport Beach, state=CA, zip_code=92625)",70193,The Body Collective,,52,5.0
city-glow-new-york,Facial,"Address(address_line0=, address_line1=336 E 5th St, address_line2=, city=New York, state=NY, zip_code=10003)",41901,City Glow,East Village,500+,4.8893332
e3-strength-jupiter,Strength Training,"Address(address_line0=, address_line1=1155 Main Street Suite 114, address_line2=, city=Jupiter, state=FL, zip_code=33458)",54955,E3 Strength,Palm Beach,100+,4.923077
row-house-highlands-ranch,Rowing,"Address(address_line0=null, address_line1=9358 Dorchester Street, address_line2=null, city=Highlands Ranch, state=CO, zip_code=80129)",67193,Row House,Highlands Ranch,100+,4.847682
fitsquad-studios-atlanta,Strength Training,"Address(address_line0=, address_line1=1240 Metropolitan Parkway Southwest, address_line2=, city=Atlanta, state=GA, zip_code=30310)",50487,FitSquad Studios,Southwestern Atlanta,100+,4.919094
harmony-health-virginia-beach,Yoga,"Address(address_line0=, address_line1=4540 Princess Anne Road 109, address_line2=, city=Virginia Beach, state=VA, zip_code=23462)",43445,Harmony Health,,100+,4.818182
exhale-yoga-spa-kettering,Yoga,"Address(address_line0=null, address_line1=4049 Marshall Road, address_line2=null, city=Kettering, state=OH, zip_code=45429)",66570,Exhale Yoga Spa,,59,4.915254
barre-it-all-mt-greenwood-chicago,Barre,"Address(address_line0=, address_line1=3203 W. 111th Street , address_line2=, city=Chicago, state=, zip_code=60655)",55248,Barre It All,,100+,4.864865
anytime-fitness-albuquerque,Gym Time,"Address(address_line0=, address_line1=4212 Coal Ave SE, address_line2=, city=Albuquerque, state=NM, zip_code=87108)",50830,Anytime Fitness ,,60,4.9333334
honor-yoga-hoboken,"Meditation,Yoga,Livestream yoga","Address(address_line0=, address_line1=720 Monroe St, address_line2=Suite E404, city=Hoboken, state=NJ, zip_code=07030)",68216,Honor Yoga,Hoboken,100+,4.6997
eric-schiavi-lmt-oakland-park,Massage,"Address(address_line0=, address_line1=1508 East Commercial Boulevard, address_line2=Suite 101, city=Oakland Park, state=FL, zip_code=33334)",58707,"Eric Schiavi, LMT",Oakland Park,5,5.0
cko-kickboxing-lyndhurst,Boxing,"Address(address_line0=, address_line1=601 Riverside Avenue, address_line2=, city=Lyndhurst, state=NJ, zip_code=07071)",56296,CKO Kickboxing ,Lyndhurst,100+,4.8235292
truhit-fitness-north-phoenix,Strength Training,"Address(address_line0=null, address_line1=20830 N 25th Pl, address_line2=null, city=Phoenix, state=AZ, zip_code=85050)",32700,TruHIT Fitness,Deer Valley,500+,4.7512436
ophidia-studio-boise,"Dance,Yoga","Address(address_line0=, address_line1=2615 West Kootenai Street, address_line2=, city=Boise, state=ID, zip_code=83705)",46924,Ophidia Studio,,100+,4.7826085
arlington-hot-yoga-and-wellness,Yoga,"Address(address_line0=, address_line1=4629 S Cooper St., address_line2=, city=Arlington, state=TX, zip_code=76017)",61419,Arlington Hot Yoga & Wellness,Arlington,100+,4.749035
