alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
hybrid-pilates-east-fremantle,Pilates,"Address(address_line0=, address_line1=21/ 155 Canning Highway, address_line2=, city=East Fremantle, state=, zip_code=6158)",51809,Hybrid Pilates,Fremantle,100+,4.8135595
sway-bar-pilates-worongary,Pilates,"Address(address_line0=, address_line1=Worongary Town Centre 1 , address_line2=Mudgeeraba Road , city=Worongary , state=, zip_code=4213)",44829,Sway Bar Pilates,,100+,4.7012196
active-mind-body-caringbah,"Low-credit livestreams,Pilates,Livestream pilates","Address(address_line0=, address_line1=Level 1, Shop 3, 324 Kingsway , address_line2=, city=Caringbah, state=NSW, zip_code=2230)",42503,Active Mind Body,Caringbah,100+,4.7051673
posh-nail-spa-ss2-petaling-jaya,"Facial,Spa,Pedicure,Brows,Blowout,Manicure,Hair removal","Address(address_line0=null, address_line1=23, Jalan SS 2/30, SS 2, address_line2=null, city=Petaling Jaya, state=null, zip_code=47300)",84797,Posh Nail Spa,,35,4.8
studio-v-pilates-south-melbourne,Pilates,"Address(address_line0=, address_line1=4 John Street, address_line2=, city=South Melbourne, state=, zip_code=3205)",48675,Studio V Pilates,South Melbourne,500+,4.852941
gokul-yoga-penang,"Low-credit livestreams,Livestream yoga","Address(address_line0=null, address_line1=Jalan Desiran Tanjung, Vantage, Tanjung Tokong, address_line2=A-1-10, city=Penang, state=null, zip_code=10470)",58656,Gokul Yoga Penang,,100+,4.724138
aida-fitness-singapore,Strength Training,"Address(address_line0=, address_line1=Centropod, 80 Changi Rd Singapore , address_line2=#01-02 , city=Singapore, state=, zip_code=419715)",44008,Aida Fitness,,500+,4.844475
kate-porter-yoga-east-coast-singapore,"Low-credit livestreams,Barre,Pilates,Yoga","Address(address_line0=, address_line1=5000G Marine Parade Road, address_line2=#01-27, city=Singapore, state=, zip_code=449290)",44860,Kate Porter Yoga,,1000+,4.6824126
samana-yoga-and-wellness-petaling-jaya,Yoga,"Address(address_line0=null, address_line1=73-G, Block G, Zenith Corporate Park, Jalan SS 7/26, Kelana Jaya, address_line2=null, city=Petaling Jaya, state=null, zip_code=47301)",71966,Samana Yoga & Wellness,,100+,4.8490567
bodi-hq-auckland,"Dance,Strength Training","Address(address_line0=, address_line1=23a Main Highway, address_line2=Ellerisle, city=Auckland, state=, zip_code=1051)",48161,Bodi HQ,,100+,4.7365727
highlow-fitness-north-sydney,"Boxing,Strength Training,Cycling","Address(address_line0=, address_line1=37 Ridge St, address_line2=, city=North Sydney, state=NSW, zip_code=2060)",38083,Highlow Fitness ,Western Sydney,500+,4.8197026
sydney-yoga-collective-bondi-junction,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=12/51 Spring St, address_line2=, city=Bondi Junction, state=, zip_code=2022)",34799,Sydney Yoga Collective,Bondi Junction,1000+,4.659829
glomax-aesthetics-singapore,"Facial,Hair removal","Address(address_line0=null, address_line1=12 Eu Tong Sen St, #06-168, address_line2=null, city=Singapore, state=null, zip_code=059819)",73637,Glomax Aesthetics,,72,4.75
lets-relax-sukhumvit-39-bangkok,Massage,"Address(address_line0=Let's Relax Sukhumvit 39, address_line1=Soi Sukhumvit 39, Khlong Toei Nuea, Khet Watthana, address_line2=, city=Bangkok, state=, zip_code=10110)",57439,Let's Relax ,,62,4.677419
mindful-pilates-hong-kong-lygx,"Pilates,Livestream pilates","Address(address_line0=, address_line1=11-15 On Lan Street, address_line2=, city=Hong Kong, state=, zip_code=999077)",48339,Mindful Pilates,,1000+,4.8250675
nimbus-and-co-bondi,Strength Training,"Address(address_line0=, address_line1=97 Bondi Rd, address_line2=, city=Bondi, state=, zip_code=2026)",34943,nimbus & co.,Bondi Beach,1000+,4.915772
flye-fitness-mihn-space-hong-kong,"Free livestreams,Livestream meditation,Low-credit livestreams,Livestream prenatal,Livestream barre,Livestream HIIT,Livestream pilates,Dance,Livestream strength training,Livestream cycling,Livestream stretching,Livestream boxing,Livestream experiences,Livestream yoga,Livestream dance","Address(address_line0=, address_line1=4/F, Fung Woo Building, 279 Des Voeux Road Central Sheung Wan, address_line2=, city=Hong Kong, state=, zip_code=0000)",53856,FLYE Fitness,,500+,4.8138747
bodyconscious-bangkok,"Acupuncture,Sports recovery","Address(address_line0=, address_line1=Column Bangkok, 7th Floor, Soi Sukhumvit 16, Klongtoey, address_line2=, city=Bangkok, state=, zip_code=10100)",56598,BodyConscious,,36,4.9166665
sculpt-club-kuala-lumpur,"Livestream HIIT,Pilates,Yoga,Strength Training","Address(address_line0=Plaza Damas, Lot N-2-2, Block N, address_line1=Jalan Sri Hartamas 1, address_line2=, city=Kuala Lumpur, state=, zip_code=50480)",82585,Sculpt Club,,500+,4.8459167
kx-pilates-chelsea,Pilates,"Address(address_line0=, address_line1=450 Nepean Hwy, address_line2=, city=Chelsea, state=, zip_code=3196)",37764,KX Pilates,Chelsea,100+,4.842723
fighter-fitness-singapore-geylang,"Boxing,Martial Arts","Address(address_line0=, address_line1=456A Geylang Road, address_line2=, city=Singapore, state=, zip_code=389415)",54691,Fighter Fitness Singapore ,,500+,4.797468
busybody-fitness-centre-shatin,Strength Training,"Address(address_line0=, address_line1=Unit 320 – 321 Corporation Park, 11 On Lai St, address_line2=, city=Shatin, state=, zip_code=00000)",75954,Busybody Fitness Centre,,500+,4.6939163
omm-studio-tsim-sha-tsui,,"Address(address_line0=, address_line1=OM Movement OMM Studio, 4/f, 29 Cameron Rd, address_line2=, city=Tsim Sha Tsui,, state=, zip_code=00000)",57755,OMM Studio,,500+,4.6183004
listen-to-your-body-east-keilor-keilor-east,"Gym Time,Strength Training","Address(address_line0=null, address_line1=19/21 Centreway, address_line2=null, city=Keilor East, state=VIC, zip_code=3033)",35955,Listen To Your Body East Keilor,Keilor East,26,4.8076925
ohana-yoga-south-melbourne,Yoga,"Address(address_line0=null, address_line1=1/388 Clarendon Street, address_line2=null, city=South Melbourne, state=null, zip_code=3205)",30678,Ohana Yoga,Port Melbourne,500+,4.67129
pilates-on-george-sydney,"Low-credit livestreams,Pilates,Livestream pilates","Address(address_line0=, address_line1=428 George Street, Level 9, Suite 16a, address_line2=, city=Sydney, state=, zip_code=2000)",56680,Pilates on George,CBD,100+,4.743094
cycle-beats-by-active-fitness-singapore,Cycling,"Address(address_line0=null, address_line1=368 Joo Chiat Road, address_line2=null, city=Singapore, state=null, zip_code=427613)",85249,Cycle Beats,,500+,4.8430495
woke-yoga-mosman,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=2/52 Ourimbah Rd, address_line2=, city=Mosman, state=, zip_code=2088)",30604,WOKE YOGA,Mosman,1000+,4.7764087
yoga-sita-perth,Yoga,"Address(address_line0=, address_line1=7/8 Aspiration Circuit , address_line2=Bibra Lake , city=Perth, state=, zip_code=6163)",35638,Yoga Sita,Hamilton Hill,500+,4.7967834
yoga-lyfe-middle-park,"Yoga,Livestream yoga","Address(address_line0=, address_line1=107 Canterbury Road, address_line2=, city=Middle Park, state=, zip_code=3206)",63232,Yoga LYFE,Melbourne,100+,4.7122808
soul-vida-fit-mount-hawthorn,"Low-credit livestreams,Yoga","Address(address_line0=, address_line1=126 Hobart Street, address_line2=, city=Mount Hawthorn, state=, zip_code=6016)",75166,Soul Vida Fit ,,96,4.8020835
flow-method-monterey,Sauna,"Address(address_line0=, address_line1=S/26 Chuter Avenue, address_line2=, city=Monterey, state=null, zip_code=2217)",69752,Flow Method,,18,4.8333335
movement-hub-perth-oconnor,"Gym Time,Strength Training","Address(address_line0=null, address_line1=1/13 Jones St, address_line2=null, city=O'Connor, state=null, zip_code=6163)",35625,Movement Hub Perth,O'Connor,100+,4.9615383
kx-pilates-berwick,Pilates,"Address(address_line0=Eden Rise Village, address_line1=1 O'Shea Road , address_line2=Office 3, Level 1, city=Berwick, state=, zip_code=3806)",53866,KX Pilates,Berwick,100+,4.7975707
ola-nails-singapore,"Pedicure,Manicure","Address(address_line0=null, address_line1=14 Scotts Rd, #05-88, address_line2=null, city=Singapore, state=null, zip_code=228213)",84931,Ola Nails,,73,4.849315
yoga-and-me-the-walk-kaset-nawamin-bangkok,Yoga,"Address(address_line0=, address_line1=2Fl. The Walk Kaset-Nawamin Prasertmanukit Rd., address_line2=, city=Bangkok, state=, zip_code=10230)",55985,Yoga & Me,,100+,4.6870503
calm-spa-ari-bangkok,Massage,"Address(address_line0=, address_line1=13 Ari 4 Fang Nua Alley, Phaya Thai Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand, address_line2=, city=Bangkok, state=, zip_code=10400)",55560,Calm Spa,,100+,4.754902
kinetic-stretch-tst-hong-kong,Yoga,"Address(address_line0=, address_line1=3-3A Humphreys Ave,, address_line2=Seasons Commerical Building, 6/F , city=Hong Kong , state=, zip_code=999077)",42729,Kinetic Stretch,,100+,4.5944443
studio-pilates-international-west-leederville,Pilates,"Address(address_line0=, address_line1=106 Cambridge Street, address_line2=, city=West Leederville, state=, zip_code=6007)",69990,Studio Pilates International ,,90,4.766667
world-gym-sydney,Strength Training,"Address(address_line0=, address_line1=199 Castlreagh St, address_line2=, city=Sydney, state=, zip_code=2000)",52686,World Gym ,Surry Hills,100+,4.7807016
zadi-training-surry-hills,Strength Training,"Address(address_line0=, address_line1=72 Mary Street, address_line2=, city=Surry Hills, state=, zip_code=2010)",81766,Zadi Training,Surry Hills,100+,4.6983695
kanuka-yoga-space-auckland,Yoga,"Address(address_line0=, address_line1=102C Hobsonville Road, address_line2=Unit 11, city=Auckland, state=, zip_code=0618)",46632,Kanuka Yoga Space,,100+,4.8328357
yogapoint-singapore-livestream,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=31 Kreta Ayer Rd, address_line2=, city=Singapore, state=null, zip_code=088998)",41669,Yogapoint Singapore,,1000+,4.5105615
conan-fitness-maylands,Strength Training,"Address(address_line0=, address_line1=1/11 Foundry St, address_line2=, city=Maylands, state=, zip_code=6051)",38414,Conan Fitness,Maylands,100+,4.8333335
the-hair-tric-and-lashility-bangsar-kuala-lumpur,"Haircut,Lashes,Brows,Blowout","Address(address_line0=null, address_line1=2, Jalan Telawi, address_line2=Bangsar, city=Kuala Lumpur, state=null, zip_code=59100)",83429,The Hair TRIC and Lashility,,100+,4.507143
matworks-auckland,"Low-credit livestreams,Pilates,Livestream pilates","Address(address_line0=, address_line1=17 Dilworth Avenue, address_line2=Remuera, city=Auckland, state=, zip_code=1050)",46512,MatWorks,,100+,4.828383
khongsittha-muay-thai-bangkok,Martial Arts,"Address(address_line0=, address_line1=23 Sukhonthasawat Road Ladphrao, address_line2=, city=Bangkok, state=, zip_code=10230)",42699,Khongsittha Muay Thai,,100+,4.872549
kx-pilates-mornington,Pilates,"Address(address_line0=, address_line1=222 Main Street, address_line2=, city=Mornington, state=, zip_code=3931)",53877,KX Pilates,Mornington,100+,4.8314176
sol-yoga-studio-oconnor,Yoga,"Address(address_line0=, address_line1=Unit 2/4 Zeta Crescent, address_line2=, city=O'Connor, state=, zip_code=6163)",46904,Sol Yoga Studio,,100+,4.805195
madness-muay-thai-gym-petaling-jaya,Martial Arts,"Address(address_line0=, address_line1=43-3 (Third Floor) The Strand Kota Damansara, Jalan PJU 5/20, address_line2=, city=Petaling Jaya, state=, zip_code=47810)",50399,Madness Muay Thai Gym,,500+,4.7479935
kx-pilates-knox-wantirna-south,Pilates,"Address(address_line0=, address_line1=425 Burwood Highway, address_line2=, city=Wantirna South, state=, zip_code=3152)",37770,KX Pilates,Glen Waverley,500+,4.772
beauty-point-company-hong-kong,"Stretching,Aerial,Yoga","Address(address_line0=null, address_line1=Room 204 ,2/F, Hanley House, 776-778 Nathan Road, Mong Kok, address_line2=null, city=Hong Kong, state=null, zip_code=0)",80110,Beauty Point Company,,500+,4.781065
leanne-smith-personal-trainer-multiple-locations-leederville,"Strength Training,Running","Address(address_line0=, address_line1=Britannia Reserve, address_line2=, city=Leederville, state=, zip_code=6007)",41345,Leanne Smith Personal Trainer,Leederville,100+,4.9732823
fitclub-boxing-studio-brisbane,"Boxing,Livestream boxing","Address(address_line0=null, address_line1=2/124 Albert St, address_line2=null, city=Brisbane, state=QLD, zip_code=4000)",32385,FitClub Boxing Studio,CBD,77,4.818182
aquabiking-bangkok-khlong-toei,"Swimming,Cycling","Address(address_line0=Novotel Bangkok Sukhumvit 20, address_line1=19 9 Sukhumvit 20 Alley, Khwaeng Khlong Toei, Klongton, address_line2=, city=Bangkok, state=, zip_code=10110)",42701,AquaBiking Bangkok,,500+,4.8079267
nailaholic-nail-art-studio-hong-kong,Manicure,"Address(address_line0=, address_line1=Flat C,11F, Po Foo Building, address_line2=1-5 Foo Ming Street, Causeway Bay, city=Hong Kong, state=, zip_code=00000)",69377,Nailaholic Nail Art Studio,,60,4.5666666
yogarama-coogee,"Low-credit livestreams,Yoga","Address(address_line0=, address_line1=4B Neptune St, address_line2=Wylie's Baths, city=Coogee, state=, zip_code=2034)",33520,Yogarama,Coogee,500+,4.7996182
yoga-and-me-ari-bangkok,Yoga,"Address(address_line0=, address_line1=IBM Tower, Phahonyothin Rd, Khwaeng Samsen Nai, Khet Phaya, address_line2=, city=Bangkok , state=, zip_code=10400)",55988,Yoga & Me ,,100+,4.5873017
revolt-gym-singapore,Strength Training,"Address(address_line0=null, address_line1=2 Marina Blvd, #02-01 The Sail,, address_line2=null, city=Singapore, state=null, zip_code=018987)",69087,Revolt Gym,,100+,4.6285715
kx-pilates-point-cook-point-cook,,"Address(address_line0=Featherbrook Shopping Centre, address_line1= Stage 2, Sneydes Rd, address_line2=Shop No. T2B , city=Point Cook , state=, zip_code=3030)",64412,KX Pilates ,Point Cook,100+,4.7710843
performance-pilates-physiotherapy-leederville,Pilates,"Address(address_line0=, address_line1=189 Carr Pl, address_line2=, city=Leederville, state=, zip_code=6007)",32342,Performance Pilates & Physiotherapy,Leederville,500+,4.779592
absolute-you-zouk-pop-up-singapore,"Livestream HIIT,Livestream strength training,Livestream yoga","Address(address_line0=null, address_line1=3C River Valley Road,, address_line2=Clarke Quay, #01-05 to #02-06, The Cannery, 179022, city=Singapore, state=null, zip_code=179022)",81930,Absolute You,,1000+,4.77199
thebarre-rose-bay-dua9,"Dance,Barre,Pilates,Yoga","Address(address_line0=, address_line1=5/716 New South Head Rd, address_line2=, city=Rose Bay, state=, zip_code=2029)",35611,@theBarre,Rose Bay,1000+,4.8057485
the-hair-tric-and-lashility-mytown-kuala-lumpur,"Haircut,Lashes,Brows,Blowout","Address(address_line0=null, address_line1=The Hair TRIC & Lashility MyTown, address_line2=null, city=Kuala Lumpur, state=null, zip_code=55100)",83430,The Hair TRIC and Lashility,,47,4.8297873
dtrio-dance-studio-singapore,Dance,"Address(address_line0=, address_line1=261 Waterloo Street, #03-09, address_line2=, city=Singapore, state=, zip_code=180261)",74205,D'Trio Dance Studio,,100+,4.7175574
famesg-singapore,"Dance,Gym Time,Boxing,Strength Training,Yoga,Martial Arts","Address(address_line0=, address_line1=231 Mountbatten Rd, address_line2=, city=Singapore, state=null, zip_code=397999)",41401,FAME.SG,,1000+,4.6495457
bhumi-lifestyle-yoga-and-pilates-kuala-lumpur,"Low-credit livestreams,Pilates,Yoga","Address(address_line0=, address_line1=28, Jalan Bukit Bintang , address_line2=No 4.02, 4th floor Wisma Bukit Bintang, , city=Kuala Lumpur, state=, zip_code=55100)",43705,Bhumi Lifestyle,,1000+,4.7274194
yogshakti-kuala-lumpur,Yoga,"Address(address_line0=, address_line1=18, Jalan Gallagher, address_line2=Taman Duta, city=Kuala Lumpur, state=, zip_code=50480)",43102,Yogshakti,,500+,4.673333
shan-studios-hong-kong,Yoga,"Address(address_line0=902 Sun Hing Industrial Building, address_line1=  46 Wong Chuk Hang Road, address_line2=, city=Hong Kong, state=, zip_code=0000)",51407,Shan Studios,,500+,4.812992
luna-yoga-and-dance-studio-hong-kong,"Dance,Yoga","Address(address_line0=, address_line1=Suites 2303, 23/F North Point Asia Pacific Center, 10 North Point Road, Hong Kong, address_line2=, city=Hong Kong, state=, zip_code=00000)",59883,Luna Yoga & Dance Studio,,500+,4.6594763
beatroot-spa-bangkok,Massage,"Address(address_line0=, address_line1=1747/9 Chan Kao Road, address_line2=, city=Bangkok, state=, zip_code=10120)",55002,BeatRoot Spa,,100+,4.611111
the-warehouse-dance-studio-hong-kong,"Dance,Yoga","Address(address_line0=, address_line1=822 Lai Chi Kok Road, East Wing, 8/F, address_line2=(LCK MTR Exit D2, next to D2 Place), city=Hong Kong, state=, zip_code=00000)",67682,The Warehouse Dance Studio,,100+,4.592506
refuel-gym-academy-singapore,"Personal Training,Boxing,Martial Arts","Address(address_line0=, address_line1=219 Lavender Street, address_line2=, city=Singapore, state=, zip_code=338773)",58121,Refuel Gym Academy,,500+,4.7316604
